Date,"Balancing Authority","Coal Share(%)","Gas Share(%)","Oil Share(%)","Nuclear Share(%)","Hydro Share(%)","Solar Share(%)","Wind Share(%)","Carbon (lbs/kWh)","WC (m3/MWh)","WC (m3/MWh) - Zero water to hydro","WW (m3/MWh)"
"2021-12-19 08:00:00",JEA,18.06,66.30,0.00,10.13,0.00,0.00,0.00,0.2965,0.8513,0.8513,64.5149
"2021-12-19 09:00:00",JEA,19.27,66.68,0.00,9.85,0.00,0.00,0.00,0.2942,0.8644,0.8644,64.5138
"2021-12-19 10:00:00",JEA,20.57,66.09,0.00,9.57,0.00,0.00,0.00,0.2943,0.8727,0.8727,63.2287
"2021-12-19 11:00:00",JEA,20.73,65.16,0.00,10.23,0.00,0.00,0.00,0.2934,0.8754,0.8754,63.1241
"2021-12-19 12:00:00",JEA,16.48,69.97,0.00,9.78,0.00,0.00,0.00,0.2958,0.8723,0.8723,58.8984
"2021-12-19 13:00:00",JEA,17.07,69.30,0.00,9.86,0.00,0.00,0.00,0.3001,0.8741,0.8741,58.1766
"2021-12-19 14:00:00",JEA,16.99,65.79,0.00,12.59,0.00,0.00,0.00,0.2928,0.8721,0.8721,62.1231
"2021-12-19 15:00:00",JEA,16.93,65.20,0.00,13.06,0.00,0.00,0.00,0.2905,0.8714,0.8714,62.6997
"2021-12-19 16:00:00",JEA,16.79,66.18,0.00,12.39,0.00,0.00,0.00,0.2919,0.8715,0.8715,61.7589
"2021-12-19 17:00:00",JEA,16.06,66.46,0.00,12.62,0.00,0.00,0.00,0.2904,0.8682,0.8682,62.3861
"2021-12-19 18:00:00",JEA,15.68,65.70,0.00,13.05,0.00,0.28,0.00,0.2920,0.8600,0.8600,63.5364
"2021-12-19 19:00:00",JEA,14.03,67.36,0.00,11.02,0.00,1.91,0.00,0.2905,0.8366,0.8366,59.7789
"2021-12-19 20:00:00",JEA,13.02,66.70,0.00,10.90,0.00,3.43,0.00,0.2832,0.8165,0.8165,60.4594
"2021-12-19 21:00:00",JEA,14.30,65.90,0.00,10.14,0.00,4.06,0.00,0.2823,0.8117,0.8117,61.0150
"2021-12-19 22:00:00",JEA,12.88,68.10,0.00,9.04,0.00,4.98,0.00,0.2816,0.8053,0.8053,58.2463
"2021-12-19 23:00:00",JEA,10.71,69.98,0.00,8.97,0.00,5.40,0.00,0.2798,0.7972,0.7972,57.9133
"2021-12-20 00:00:00",JEA,12.85,68.28,0.06,8.94,0.00,4.97,0.00,0.2809,0.8031,0.8031,59.7728
"2021-12-20 01:00:00",JEA,17.69,63.86,2.04,8.36,0.00,3.47,0.00,0.2899,0.8347,0.8347,64.1071
"2021-12-20 02:00:00",JEA,17.95,66.13,0.20,8.42,0.00,2.69,0.00,0.2890,0.8296,0.8296,63.3781
"2021-12-20 03:00:00",JEA,15.28,69.97,0.00,8.83,0.00,1.09,0.00,0.2923,0.8361,0.8361,63.8302
"2021-12-20 04:00:00",JEA,13.27,72.75,0.00,8.97,0.00,0.08,0.00,0.2954,0.8414,0.8414,63.4073
"2021-12-20 05:00:00",JEA,15.53,70.91,0.00,8.73,0.00,0.01,0.00,0.2963,0.8456,0.8456,64.0607
"2021-12-20 06:00:00",JEA,16.23,70.02,0.00,8.84,0.00,0.00,0.00,0.2966,0.8474,0.8474,63.9334
"2021-12-20 07:00:00",JEA,17.15,68.58,0.00,9.20,0.00,0.00,0.00,0.2971,0.8496,0.8496,64.1031
"2021-12-20 08:00:00",JEA,18.26,66.87,0.00,10.15,0.00,0.00,0.00,0.2938,0.8554,0.8554,66.2322
"2021-12-20 09:00:00",JEA,19.42,65.71,0.00,10.57,0.00,0.00,0.00,0.2935,0.8634,0.8634,66.3111
"2021-12-20 10:00:00",JEA,16.98,68.46,0.00,10.58,0.00,0.00,0.00,0.2937,0.8684,0.8684,62.6143
"2021-12-20 11:00:00",JEA,17.69,69.44,0.00,9.23,0.00,0.00,0.00,0.3105,0.8729,0.8729,57.7787
"2021-12-20 12:00:00",JEA,18.14,69.97,0.00,8.54,0.00,0.00,0.00,0.3146,0.8754,0.8754,55.4644
"2021-12-20 13:00:00",JEA,19.14,69.00,0.00,8.50,0.00,0.00,0.00,0.3153,0.8770,0.8770,55.2166
"2021-12-20 14:00:00",JEA,19.94,67.76,0.00,8.82,0.00,0.00,0.00,0.3145,0.8779,0.8779,55.9102
"2021-12-20 15:00:00",JEA,19.77,68.02,0.00,8.72,0.00,0.00,0.00,0.3139,0.8777,0.8777,55.7813
"2021-12-20 16:00:00",JEA,18.38,69.60,0.00,8.27,0.00,0.00,0.00,0.3172,0.8727,0.8727,54.4133
"2021-12-20 17:00:00",JEA,17.03,69.83,0.00,8.53,0.00,0.00,0.00,0.3201,0.8626,0.8626,54.4161
"2021-12-20 18:00:00",JEA,15.55,69.40,0.00,9.62,0.00,0.13,0.00,0.3158,0.8552,0.8552,56.5808
"2021-12-20 19:00:00",JEA,15.68,73.61,0.00,6.36,0.00,0.71,0.00,0.3158,0.8602,0.8602,51.9271
"2021-12-20 20:00:00",JEA,18.08,71.10,0.00,5.84,0.00,1.68,0.00,0.3078,0.8558,0.8558,53.0420
"2021-12-20 21:00:00",JEA,19.07,69.33,0.00,5.87,0.00,2.35,0.00,0.3040,0.8495,0.8495,54.2067
"2021-12-20 22:00:00",JEA,16.67,69.71,0.00,6.74,0.00,3.04,0.00,0.2988,0.8366,0.8366,55.0305
"2021-12-20 23:00:00",JEA,15.40,71.56,0.00,6.60,0.00,2.71,0.00,0.3033,0.8376,0.8376,54.3880
"2021-12-21 00:00:00",JEA,15.62,73.28,0.00,5.78,0.00,2.04,0.00,0.3084,0.8453,0.8453,53.7262
"2021-12-21 01:00:00",JEA,15.82,73.79,0.00,5.65,0.00,1.53,0.00,0.3112,0.8497,0.8497,53.9707
"2021-12-21 02:00:00",JEA,16.67,73.43,0.00,5.55,0.00,1.20,0.00,0.3126,0.8537,0.8537,54.4074
"2021-12-21 03:00:00",JEA,17.51,73.18,0.00,5.70,0.00,0.36,0.00,0.3106,0.8607,0.8607,56.0604
"2021-12-21 04:00:00",JEA,16.40,74.42,0.00,5.85,0.00,0.05,0.00,0.3111,0.8612,0.8612,55.9644
"2021-12-21 05:00:00",JEA,15.53,75.11,0.00,6.03,0.00,0.01,0.00,0.3087,0.8590,0.8590,56.5063
"2021-12-21 06:00:00",JEA,15.51,74.88,0.00,6.21,0.00,0.00,0.00,0.3065,0.8597,0.8597,56.4757
"2021-12-21 07:00:00",JEA,15.91,74.13,0.00,6.40,0.00,0.00,0.00,0.3077,0.8603,0.8603,56.2014
"2021-12-21 08:00:00",JEA,16.81,73.84,0.00,5.99,0.00,0.00,0.00,0.3098,0.8650,0.8650,54.8077
"2021-12-21 09:00:00",JEA,18.45,70.33,0.00,7.26,0.00,0.00,0.00,0.3110,0.8642,0.8642,57.0664
"2021-12-21 10:00:00",JEA,19.37,70.25,0.00,6.68,0.00,0.00,0.00,0.3136,0.8696,0.8696,54.8978
"2021-12-21 11:00:00",JEA,21.46,65.36,0.00,8.58,0.00,0.00,0.00,0.3165,0.8702,0.8702,57.3982
"2021-12-21 12:00:00",JEA,20.16,67.23,0.00,8.26,0.00,0.00,0.00,0.3253,0.8705,0.8705,54.3931
"2021-12-21 13:00:00",JEA,20.18,67.25,0.00,8.24,0.00,0.00,0.00,0.3262,0.8710,0.8710,53.6858
"2021-12-21 14:00:00",JEA,20.33,66.60,0.00,8.61,0.00,0.00,0.00,0.3253,0.8710,0.8710,53.9880
"2021-12-21 15:00:00",JEA,19.82,66.52,0.00,8.98,0.00,0.00,0.00,0.3218,0.8699,0.8699,54.5870
"2021-12-21 16:00:00",JEA,21.69,66.15,0.00,8.19,0.00,0.00,0.00,0.3213,0.8760,0.8760,55.1889
"2021-12-21 17:00:00",JEA,21.33,62.38,0.00,10.94,0.00,0.00,0.00,0.3133,0.8634,0.8634,61.3725
"2021-12-21 18:00:00",JEA,20.33,64.25,0.00,10.03,0.00,0.03,0.00,0.3161,0.8581,0.8581,60.5293
"2021-12-21 19:00:00",JEA,19.65,64.69,0.00,10.01,0.00,0.30,0.00,0.3141,0.8522,0.8522,61.9777
"2021-12-21 20:00:00",JEA,19.00,65.52,0.00,9.59,0.00,0.75,0.00,0.3112,0.8466,0.8466,62.2300
"2021-12-21 21:00:00",JEA,18.58,65.55,0.01,9.43,0.00,1.39,0.00,0.3061,0.8405,0.8405,62.4842
"2021-12-21 22:00:00",JEA,20.50,63.84,0.00,9.15,0.00,1.66,0.00,0.3067,0.8424,0.8424,62.6221
"2021-12-21 23:00:00",JEA,20.09,63.50,0.00,9.50,0.00,1.86,0.00,0.3051,0.8389,0.8389,62.9358
"2021-12-22 00:00:00",JEA,17.20,66.28,0.00,9.54,0.00,1.95,0.00,0.3054,0.8347,0.8347,61.2155
"2021-12-22 01:00:00",JEA,17.66,66.30,0.00,9.42,0.00,1.61,0.00,0.3105,0.8379,0.8379,61.0118
"2021-12-22 02:00:00",JEA,17.34,67.20,0.00,9.37,0.00,1.08,0.00,0.3113,0.8419,0.8419,61.0836
"2021-12-22 03:00:00",JEA,16.92,67.48,0.00,9.87,0.00,0.46,0.00,0.3127,0.8445,0.8445,62.2516
"2021-12-22 04:00:00",JEA,15.80,69.95,0.00,9.30,0.00,0.05,0.00,0.3118,0.8488,0.8488,61.4978
"2021-12-22 05:00:00",JEA,18.11,67.20,0.00,9.57,0.00,0.01,0.00,0.3072,0.8481,0.8481,65.0112
"2021-12-22 06:00:00",JEA,20.01,64.47,0.00,10.10,0.00,0.00,0.00,0.3067,0.8502,0.8502,66.4830
"2021-12-22 07:00:00",JEA,19.15,66.20,0.00,9.51,0.00,0.00,0.00,0.3086,0.8539,0.8539,63.1995
"2021-12-22 08:00:00",JEA,15.77,68.96,0.00,9.91,0.00,0.00,0.00,0.3079,0.8509,0.8509,60.7208
"2021-12-22 09:00:00",JEA,15.89,69.50,0.00,9.50,0.00,0.00,0.00,0.3085,0.8557,0.8557,58.6115
"2021-12-22 10:00:00",JEA,17.73,68.91,0.00,8.88,0.00,0.00,0.00,0.3094,0.8652,0.8652,56.9104
"2021-12-22 11:00:00",JEA,18.85,68.07,0.00,8.68,0.00,0.00,0.00,0.3151,0.8684,0.8684,55.2196
"2021-12-22 12:00:00",JEA,17.60,69.19,0.00,8.78,0.00,0.00,0.00,0.3193,0.8671,0.8671,53.3019
"2021-12-22 13:00:00",JEA,14.50,71.75,0.00,9.38,0.00,0.00,0.00,0.3173,0.8660,0.8660,51.9521
"2021-12-22 14:00:00",JEA,14.42,71.61,0.00,9.64,0.00,0.00,0.00,0.3158,0.8674,0.8674,52.1576
"2021-12-22 15:00:00",JEA,16.73,72.35,0.00,7.62,0.00,0.00,0.00,0.3181,0.8758,0.8758,50.7901
"2021-12-22 16:00:00",JEA,17.63,69.85,0.00,8.63,0.00,0.00,0.00,0.3165,0.8725,0.8725,53.2337
"2021-12-22 17:00:00",JEA,16.22,72.17,0.00,7.70,0.00,0.00,0.00,0.3180,0.8685,0.8685,51.8945
"2021-12-22 18:00:00",JEA,13.74,74.45,0.00,7.52,0.00,0.19,0.00,0.3173,0.8600,0.8600,51.1591
"2021-12-22 19:00:00",JEA,12.66,74.38,0.00,7.06,0.00,1.97,0.00,0.3098,0.8438,0.8438,50.0321
"2021-12-22 20:00:00",JEA,12.81,71.90,0.06,6.98,0.00,4.45,0.00,0.3007,0.8251,0.8251,49.1893
"2021-12-22 21:00:00",JEA,13.19,67.85,0.12,7.99,0.00,6.51,0.00,0.2904,0.8062,0.8062,50.6419
"2021-12-22 22:00:00",JEA,13.58,66.27,0.00,8.32,0.00,7.54,0.00,0.2832,0.7978,0.7978,51.3848
"2021-12-22 23:00:00",JEA,11.96,64.99,0.00,9.61,0.00,8.54,0.00,0.2788,0.7834,0.7834,52.2600
"2021-12-23 00:00:00",JEA,12.52,65.85,0.00,8.99,0.00,8.03,0.00,0.2822,0.7893,0.7893,51.7420
"2021-12-23 01:00:00",JEA,12.81,66.31,0.00,8.57,0.00,7.69,0.00,0.2853,0.7916,0.7916,51.2662
"2021-12-23 02:00:00",JEA,13.26,68.01,0.00,8.29,0.00,5.90,0.00,0.2933,0.8067,0.8067,51.9669
"2021-12-23 03:00:00",JEA,13.47,71.16,0.00,8.34,0.00,2.45,0.00,0.3066,0.8337,0.8337,54.1764
"2021-12-23 04:00:00",JEA,12.23,75.03,0.00,8.10,0.00,0.09,0.00,0.3100,0.8512,0.8512,55.1934
"2021-12-23 05:00:00",JEA,12.69,75.97,0.00,7.19,0.00,0.00,0.00,0.3105,0.8552,0.8552,54.3163
"2021-12-23 06:00:00",JEA,13.97,74.79,0.00,7.11,0.00,0.00,0.00,0.3115,0.8586,0.8586,54.2714
"2021-12-23 07:00:00",JEA,13.86,72.92,0.00,8.35,0.00,0.00,0.00,0.3113,0.8546,0.8546,55.8623
"2021-12-23 08:00:00",JEA,14.25,73.03,0.00,8.07,0.00,0.00,0.00,0.3129,0.8591,0.8591,54.4914
"2021-12-23 09:00:00",JEA,15.03,72.78,0.00,8.37,0.00,0.00,0.00,0.3125,0.8674,0.8674,55.2732
"2021-12-23 10:00:00",JEA,16.22,75.74,0.00,5.72,0.00,0.00,0.00,0.3239,0.8825,0.8825,49.4704
"2021-12-23 11:00:00",JEA,16.72,74.26,0.00,6.20,0.00,0.00,0.00,0.3236,0.8820,0.8820,49.4891
"2021-12-23 12:00:00",JEA,15.26,74.83,0.00,6.89,0.00,0.00,0.00,0.3258,0.8812,0.8812,48.6785
"2021-12-23 13:00:00",JEA,15.01,75.40,0.00,6.73,0.00,0.00,0.00,0.3258,0.8822,0.8822,48.0784
"2021-12-23 14:00:00",JEA,14.66,75.49,0.00,6.91,0.00,0.00,0.00,0.3252,0.8817,0.8817,48.1540
"2021-12-23 15:00:00",JEA,14.52,73.93,0.00,8.04,0.00,0.00,0.00,0.3227,0.8788,0.8788,49.8756
"2021-12-23 16:00:00",JEA,17.61,71.85,0.00,7.09,0.00,0.00,0.00,0.3231,0.8787,0.8787,50.8283
"2021-12-23 17:00:00",JEA,16.83,70.38,0.00,8.01,0.00,0.00,0.00,0.3231,0.8664,0.8664,52.2679
"2021-12-23 18:00:00",JEA,15.49,72.22,0.00,7.47,0.00,0.24,0.00,0.3237,0.8620,0.8620,51.5850
"2021-12-23 19:00:00",JEA,16.51,70.36,0.00,6.61,0.00,2.41,0.00,0.3143,0.8473,0.8473,50.4373
"2021-12-23 20:00:00",JEA,16.28,68.01,0.00,6.76,0.00,4.99,0.00,0.3023,0.8272,0.8272,49.7429
"2021-12-23 21:00:00",JEA,15.14,67.31,0.00,7.21,0.00,6.51,0.00,0.2950,0.8150,0.8150,49.3987
"2021-12-23 22:00:00",JEA,15.56,64.76,0.00,8.26,0.00,7.74,0.00,0.2806,0.8066,0.8066,51.8850
"2021-12-23 23:00:00",JEA,15.04,63.59,0.00,9.05,0.00,8.42,0.00,0.2757,0.7983,0.7983,52.8241
"2021-12-24 00:00:00",JEA,12.36,64.97,0.00,9.69,0.00,8.86,0.00,0.2719,0.7897,0.7897,52.5657
"2021-12-24 01:00:00",JEA,12.73,65.01,0.00,9.43,0.00,8.23,0.00,0.2760,0.7917,0.7917,52.4892
"2021-12-24 02:00:00",JEA,13.23,66.45,0.00,9.10,0.00,6.27,0.00,0.2864,0.8049,0.8049,53.1550
"2021-12-24 03:00:00",JEA,12.84,69.62,0.00,9.43,0.00,2.60,0.00,0.2952,0.8291,0.8291,56.0546
"2021-12-24 04:00:00",JEA,12.50,71.97,0.00,9.56,0.00,0.12,0.00,0.3037,0.8457,0.8457,57.8633
"2021-12-24 05:00:00",JEA,12.00,74.89,0.00,8.11,0.00,0.00,0.00,0.3077,0.8512,0.8512,55.2768
"2021-12-24 06:00:00",JEA,12.07,74.66,0.00,8.22,0.00,0.00,0.00,0.3086,0.8523,0.8523,54.8745
"2021-12-24 07:00:00",JEA,12.09,74.06,0.00,8.59,0.00,0.00,0.00,0.3083,0.8522,0.8522,54.8336
"2021-12-24 08:00:00",JEA,12.17,75.06,0.00,7.96,0.00,0.00,0.00,0.3104,0.8570,0.8570,52.7344
"2021-12-24 09:00:00",JEA,11.99,76.67,0.00,7.09,0.00,0.00,0.00,0.3085,0.8613,0.8613,50.6272
"2021-12-24 10:00:00",JEA,13.36,78.18,0.00,5.42,0.00,0.00,0.00,0.3193,0.8712,0.8712,47.4447
"2021-12-24 11:00:00",JEA,14.70,77.06,0.00,5.65,0.00,0.00,0.00,0.3211,0.8796,0.8796,47.8177
"2021-12-24 12:00:00",JEA,14.55,73.48,0.00,8.36,0.00,0.00,0.00,0.3137,0.8765,0.8765,51.3906
"2021-12-24 13:00:00",JEA,14.52,73.27,0.00,8.71,0.00,0.00,0.00,0.3108,0.8779,0.8779,51.8623
"2021-12-24 14:00:00",JEA,14.32,75.17,0.00,7.61,0.00,0.00,0.00,0.3115,0.8802,0.8802,50.2296
"2021-12-24 15:00:00",JEA,14.21,75.41,0.00,7.54,0.00,0.00,0.00,0.3099,0.8800,0.8800,50.4556
"2021-12-24 16:00:00",JEA,13.58,75.05,0.00,8.42,0.00,0.00,0.00,0.3075,0.8787,0.8787,51.9797
"2021-12-24 17:00:00",JEA,12.88,76.96,0.00,6.81,0.00,0.00,0.00,0.3144,0.8717,0.8717,48.9008
"2021-12-24 18:00:00",JEA,12.36,74.27,0.00,8.41,0.00,0.23,0.00,0.3111,0.8579,0.8579,51.8894
"2021-12-24 19:00:00",JEA,12.28,72.47,0.00,7.99,0.00,2.79,0.00,0.2986,0.8358,0.8358,51.2762
"2021-12-24 20:00:00",JEA,14.86,64.31,0.00,9.39,0.00,6.43,0.00,0.2793,0.8059,0.8059,54.1850
"2021-12-24 21:00:00",JEA,15.60,59.70,0.00,10.60,0.00,8.74,0.00,0.2678,0.7850,0.7850,56.3149
"2021-12-24 22:00:00",JEA,15.85,58.23,0.00,10.90,0.00,9.37,0.00,0.2652,0.7776,0.7776,57.0149
"2021-12-24 23:00:00",JEA,13.75,60.34,0.00,11.06,0.00,8.85,0.00,0.2668,0.7751,0.7751,57.0961
"2021-12-25 00:00:00",JEA,13.64,61.10,0.00,10.87,0.00,8.56,0.00,0.2675,0.7773,0.7773,57.5287
"2021-12-25 01:00:00",JEA,13.54,61.12,0.00,10.91,0.00,8.62,0.00,0.2670,0.7764,0.7764,57.6993
"2021-12-25 02:00:00",JEA,13.59,63.49,0.00,10.70,0.00,6.50,0.00,0.2734,0.7925,0.7925,59.4211
"2021-12-25 03:00:00",JEA,13.68,67.26,0.00,10.68,0.00,2.69,0.00,0.2846,0.8226,0.8226,62.2919
"2021-12-25 04:00:00",JEA,13.45,70.01,0.00,10.77,0.00,0.11,0.00,0.2920,0.8432,0.8432,64.0114
"2021-12-25 05:00:00",JEA,13.20,69.83,0.00,11.08,0.00,0.00,0.00,0.2919,0.8424,0.8424,64.3928
"2021-12-25 06:00:00",JEA,13.64,68.41,0.00,11.75,0.00,0.00,0.00,0.2922,0.8431,0.8431,64.4909
"2021-12-25 07:00:00",JEA,13.28,69.93,0.00,11.92,0.00,0.00,0.00,0.2893,0.8551,0.8551,64.3149
"2021-12-25 08:00:00",JEA,14.20,69.31,0.00,11.80,0.00,0.00,0.00,0.2942,0.8598,0.8598,62.8858
"2021-12-25 09:00:00",JEA,14.74,70.13,0.00,10.84,0.00,0.00,0.00,0.2980,0.8651,0.8651,59.9714
"2021-12-25 10:00:00",JEA,15.29,69.99,0.00,10.21,0.00,0.00,0.00,0.3005,0.8664,0.8664,57.5525
"2021-12-25 11:00:00",JEA,15.66,68.72,0.00,11.30,0.00,0.00,0.00,0.2948,0.8729,0.8729,58.5918
"2021-12-25 12:00:00",JEA,16.22,69.32,0.00,10.45,0.00,0.00,0.00,0.2971,0.8761,0.8761,56.6680
"2021-12-25 13:00:00",JEA,16.66,68.88,0.00,10.70,0.00,0.00,0.00,0.2967,0.8798,0.8798,56.8388
"2021-12-25 14:00:00",JEA,16.77,68.34,0.00,11.26,0.00,0.00,0.00,0.2962,0.8819,0.8819,57.5207
"2021-12-25 15:00:00",JEA,19.07,61.83,0.90,14.03,0.00,0.00,0.00,0.2880,0.8915,0.8915,63.9180
"2021-12-25 16:00:00",JEA,25.13,57.99,0.00,13.09,0.00,0.00,0.00,0.2872,0.8947,0.8947,65.5223
"2021-12-25 17:00:00",JEA,24.64,55.24,0.00,15.00,0.00,0.00,0.00,0.2840,0.8851,0.8851,68.4590
"2021-12-25 18:00:00",JEA,22.69,55.05,0.00,15.15,0.00,0.40,0.00,0.2852,0.8649,0.8649,68.2418
"2021-12-25 19:00:00",JEA,21.98,54.04,0.00,13.27,0.00,4.15,0.00,0.2769,0.8292,0.8292,64.2592
"2021-12-25 20:00:00",JEA,21.52,50.83,0.00,13.37,0.00,8.50,0.00,0.2597,0.7964,0.7964,63.7501
"2021-12-25 21:00:00",JEA,18.01,55.80,0.00,11.57,0.00,9.38,0.00,0.2617,0.7852,0.7852,59.0546
"2021-12-25 22:00:00",JEA,15.03,59.00,0.00,11.03,0.00,9.64,0.00,0.2627,0.7770,0.7770,56.9868
"2021-12-25 23:00:00",JEA,13.35,61.11,0.00,10.72,0.00,9.27,0.00,0.2653,0.7740,0.7740,56.3912
"2021-12-26 00:00:00",JEA,13.24,60.82,0.00,10.80,0.00,9.42,0.00,0.2646,0.7704,0.7704,56.8982
"2021-12-26 01:00:00",JEA,13.36,61.96,0.00,10.62,0.00,8.38,0.00,0.2680,0.7780,0.7780,57.7516
"2021-12-26 02:00:00",JEA,13.66,63.70,0.00,10.50,0.00,6.59,0.00,0.2731,0.7924,0.7924,59.4378
"2021-12-26 03:00:00",JEA,13.72,67.24,0.00,10.73,0.00,2.70,0.00,0.2843,0.8240,0.8240,62.0687
"2021-12-26 04:00:00",JEA,13.67,69.14,0.00,11.17,0.00,0.16,0.00,0.2915,0.8439,0.8439,63.7960
"2021-12-26 05:00:00",JEA,13.18,69.12,0.00,11.59,0.00,0.01,0.00,0.2911,0.8432,0.8432,64.2819
"2021-12-26 06:00:00",JEA,13.50,67.51,0.00,12.37,0.00,0.00,0.00,0.2903,0.8427,0.8427,64.6945
"2021-12-26 07:00:00",JEA,14.11,61.13,0.00,7.75,0.00,11.23,0.00,0.2711,0.7528,0.7528,50.3447
"2021-12-26 08:00:00",JEA,14.75,61.50,0.00,7.41,0.00,10.78,0.00,0.2752,0.7596,0.7596,49.5987
"2021-12-26 09:00:00",JEA,15.45,60.69,0.00,7.28,0.00,10.92,0.00,0.2781,0.7598,0.7598,48.5245
"2021-12-26 10:00:00",JEA,15.97,61.51,0.00,8.18,0.00,9.57,0.00,0.2784,0.7935,0.7935,45.0625
"2021-12-26 11:00:00",JEA,16.59,70.14,0.00,9.51,0.00,0.00,0.00,0.2967,0.8766,0.8766,56.4182
"2021-12-26 12:00:00",JEA,17.38,68.81,0.00,10.06,0.00,0.00,0.00,0.2957,0.8798,0.8798,56.8055
"2021-12-26 13:00:00",JEA,18.39,68.94,0.00,9.45,0.00,0.00,0.00,0.3015,0.8839,0.8839,55.7073
"2021-12-26 14:00:00",JEA,18.52,68.93,0.00,9.62,0.00,0.00,0.00,0.3000,0.8869,0.8869,56.1282
"2021-12-26 15:00:00",JEA,18.33,69.07,0.00,9.75,0.00,0.00,0.00,0.2988,0.8881,0.8881,56.2246
"2021-12-26 16:00:00",JEA,17.90,69.82,0.00,9.37,0.00,0.00,0.00,0.3000,0.8864,0.8864,55.5593
"2021-12-26 17:00:00",JEA,16.92,70.67,0.00,9.20,0.00,0.00,0.00,0.2991,0.8821,0.8821,55.2407
"2021-12-26 18:00:00",JEA,16.41,65.26,0.00,12.78,0.00,0.29,0.00,0.2914,0.8681,0.8681,60.4461
"2021-12-26 19:00:00",JEA,14.91,63.37,0.00,12.37,0.00,2.96,0.00,0.2839,0.8326,0.8326,58.5976
"2021-12-26 20:00:00",JEA,13.73,61.26,0.00,11.98,0.00,6.93,0.00,0.2711,0.7970,0.7970,56.9968
"2021-12-26 21:00:00",JEA,13.13,60.68,0.00,11.54,0.00,9.12,0.00,0.2635,0.7796,0.7796,56.2444
"2021-12-26 22:00:00",JEA,12.86,62.15,0.00,10.66,0.00,8.75,0.00,0.2677,0.7793,0.7793,55.3621
"2021-12-26 23:00:00",JEA,12.45,63.71,0.00,10.29,0.00,8.14,0.00,0.2699,0.7828,0.7828,55.7982
"2021-12-27 00:00:00",JEA,12.23,63.29,0.00,10.66,0.00,8.27,0.00,0.2680,0.7787,0.7787,57.2402
"2021-12-27 01:00:00",JEA,11.98,63.92,0.00,10.51,0.00,8.11,0.00,0.2684,0.7789,0.7789,57.5484
"2021-12-27 02:00:00",JEA,12.03,65.92,0.00,10.44,0.00,6.17,0.00,0.2741,0.7937,0.7937,59.1889
"2021-12-27 03:00:00",JEA,13.15,67.52,0.00,10.92,0.00,2.76,0.00,0.2831,0.8208,0.8208,62.9954
"2021-12-27 04:00:00",JEA,16.72,65.53,0.00,11.55,0.00,0.16,0.00,0.2896,0.8432,0.8432,67.7672
"2021-12-27 05:00:00",JEA,16.51,66.47,0.00,11.15,0.00,0.01,0.00,0.2910,0.8447,0.8447,67.2682
"2021-12-27 06:00:00",JEA,17.14,65.00,0.00,11.73,0.00,0.00,0.00,0.2903,0.8461,0.8461,67.5174
"2021-12-27 07:00:00",JEA,17.86,63.86,0.00,11.96,0.00,0.00,0.00,0.2909,0.8490,0.8490,66.6820
"2021-12-27 08:00:00",JEA,18.74,62.34,0.00,12.26,0.00,0.00,0.00,0.2916,0.8505,0.8505,66.2409
"2021-12-27 09:00:00",JEA,16.96,63.14,0.00,13.04,0.00,0.00,0.00,0.2901,0.8511,0.8511,65.0589
"2021-12-27 10:00:00",JEA,16.14,65.28,0.00,12.82,0.00,0.00,0.00,0.2889,0.8633,0.8633,62.3190
"2021-12-27 11:00:00",JEA,16.25,69.37,0.00,10.17,0.00,0.00,0.00,0.2948,0.8745,0.8745,57.0779
"2021-12-27 12:00:00",JEA,17.86,67.90,0.00,10.49,0.00,0.00,0.00,0.2952,0.8808,0.8808,57.8588
"2021-12-27 13:00:00",JEA,18.64,67.36,0.00,10.43,0.00,0.00,0.00,0.2979,0.8832,0.8832,57.5320
"2021-12-27 14:00:00",JEA,18.74,67.89,0.00,10.07,0.00,0.00,0.00,0.2991,0.8847,0.8847,56.9160
"2021-12-27 15:00:00",JEA,18.44,68.59,0.00,9.71,0.00,0.00,0.00,0.3009,0.8841,0.8841,56.2314
"2021-12-27 16:00:00",JEA,17.27,67.97,0.00,11.09,0.00,0.00,0.00,0.2955,0.8807,0.8807,58.3342
"2021-12-27 17:00:00",JEA,16.12,67.24,0.00,11.97,0.00,0.00,0.00,0.2962,0.8704,0.8704,59.6194
"2021-12-27 18:00:00",JEA,15.28,64.30,0.00,13.66,0.00,0.27,0.00,0.2938,0.8534,0.8534,62.6121
"2021-12-27 19:00:00",JEA,14.60,65.81,0.00,11.41,0.00,2.44,0.00,0.2919,0.8360,0.8360,58.7027
"2021-12-27 20:00:00",JEA,14.28,65.69,0.00,10.18,0.00,4.61,0.00,0.2848,0.8182,0.8182,56.5127
"2021-12-27 21:00:00",JEA,15.86,63.84,0.00,9.34,0.00,6.04,0.00,0.2818,0.8076,0.8076,56.1989
"2021-12-27 22:00:00",JEA,15.36,62.21,0.00,9.73,0.00,7.62,0.00,0.2743,0.7914,0.7914,56.8898
"2021-12-27 23:00:00",JEA,14.52,62.76,0.00,9.75,0.00,7.92,0.00,0.2710,0.7870,0.7870,57.2108
"2021-12-28 00:00:00",JEA,18.09,61.07,0.00,9.12,0.00,7.02,0.00,0.2748,0.7995,0.7995,59.1747
"2021-12-28 01:00:00",JEA,18.93,60.80,0.00,9.28,0.00,6.22,0.00,0.2764,0.8052,0.8052,61.0488
